,bitstamp:/USD-BTC,bitstamp:/USD:/free,bitstamp:/USD:/locked,bitstamp:/USD:/total,bitstamp:/BTC:/free,bitstamp:/BTC:/locked,bitstamp:/BTC:/total,bitstamp:/BTC:/worth,net_worth,base_symbol
5130,3216.98,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5131,3207.63,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5132,3212.45,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5133,3220.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5134,3218.77,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5135,3208.88,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5136,3206.31,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5137,3197.73,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5138,3199.62,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5139,3150.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5140,3157.58,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5141,3162.85,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5142,3165.55,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5143,3141.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5144,3150.65,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5145,3139.76,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5146,3149.71,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5147,3150.35,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5148,3152.84,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5149,3169.25,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5150,3185.33,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5151,3199.24,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5152,3195.01,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5153,3179.54,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5154,3186.09,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5155,3184.67,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5156,3216.41,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5157,3236.76,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5158,3235.37,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5159,3231.39,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5160,3234.33,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5161,3213.24,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5162,3211.47,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5163,3220.72,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5164,3233.41,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5165,3237.88,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5166,3231.7,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5167,3222.63,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5168,3206.27,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5169,3210.78,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5170,3211.43,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5171,3198.19,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5172,3206.11,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5173,3232.49,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5174,3219.27,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5175,3201.24,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5176,3198.9,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5177,3193.78,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5178,3216.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5179,3195.81,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5180,3199.57,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5181,3203.09,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5182,3210.08,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5183,3209.27,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5184,3214.07,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5185,3240.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5186,3236.96,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5187,3233.49,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5188,3237.72,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5189,3237.16,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5190,3384.99,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5191,3384.23,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5192,3389.28,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5193,3396.79,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5194,3419.22,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5195,3427.12,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5196,3533.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5197,3530.96,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5198,3548.68,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5199,3492.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5200,3476.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5201,3496.73,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5202,3495.93,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5203,3498.77,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5204,3494.98,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5205,3532.76,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5206,3518.43,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5207,3483.43,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5208,3488.56,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5209,3496.44,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5210,3453.72,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5211,3448.74,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5212,3463.01,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5213,3478.86,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5214,3474.32,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5215,3525.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5216,3561.94,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5217,3511.83,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5218,3521.78,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5219,3515.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5220,3491.63,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5221,3531.96,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5222,3504.87,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5223,3539.58,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5224,3557.45,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5225,3667.16,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5226,3668.12,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5227,3692.28,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5228,3715.95,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5229,3751.46,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5230,3714.65,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5231,3739.01,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5232,3727.37,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5233,3710.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5234,3719.29,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5235,3735.04,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5236,3771.79,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5237,3813.59,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5238,3826.47,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5239,3870.49,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5240,3783.61,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5241,3770.16,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5242,3799.46,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5243,3793.36,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5244,3795.89,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5245,3767.14,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5246,3730.43,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5247,3669.73,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5248,3717.03,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5249,3684.5,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5250,3709.97,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5251,3736.59,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5252,3729.7,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5253,3718.09,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5254,3739.5,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5255,3697.55,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5256,3706.46,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5257,3737.88,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5258,3970.43,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5259,4074.74,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5260,4052.11,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5261,4021.13,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5262,4072.26,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5263,4015.25,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5264,4030.1,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5265,4022.53,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5266,4135.86,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5267,4065.07,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5268,4044.29,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5269,4043.81,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5270,3894.86,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5271,3997.13,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5272,4067.14,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5273,4073.77,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5274,4057.25,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5275,4132.04,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5276,4040.23,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5277,4045.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5278,4020.94,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5279,3935.83,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5280,3999.38,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5281,4010.93,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5282,4034.18,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5283,3980.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5284,4011.73,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5285,4024.49,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5286,4037.98,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5287,4040.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5288,4027.88,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5289,3967.68,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5290,3940.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5291,3939.74,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5292,3939.3,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5293,3812.1,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5294,3797.58,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5295,3846.37,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5296,3827.01,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5297,3841.08,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5298,3833.13,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5299,3829.17,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5300,3844.18,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5301,3821.17,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5302,3803.9,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5303,3819.54,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5304,3827.89,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5305,3840.33,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5306,3831.37,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5307,3926.5,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5308,3899.85,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5309,3872.77,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5310,3836.58,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5311,3832.27,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5312,3832.25,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5313,3834.76,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5314,3850.17,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5315,3847.1,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5316,3853.09,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5317,3890.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5318,3887.36,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5319,3880.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5320,3864.63,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5321,3980.9,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5322,3992.68,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5323,3990.63,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5324,3967.24,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5325,4008.05,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5326,3993.8,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5327,4007.53,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5328,3992.88,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5329,3972.02,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5330,3977.87,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5331,3992.12,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5332,4024.8,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5333,4014.28,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5334,4009.03,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5335,4008.29,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5336,3965.89,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5337,3927.81,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5338,3962.3,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5339,3958.21,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5340,3980.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5341,3957.33,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5342,3961.67,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5343,3945.32,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5344,3950.96,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5345,3943.83,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5346,4182.67,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5347,4173.72,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5348,4168.47,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5349,4175.35,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5350,4171.75,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5351,4209.19,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5352,4186.58,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5353,4187.14,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5354,4194.31,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5355,4200.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5356,4125.7,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5357,4133.7,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5358,4120.23,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5359,4149.7,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5360,4199.28,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5361,4054.95,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5362,4085.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5363,4081.1,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5364,4053.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5365,4027.46,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5366,4027.37,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5367,4061.81,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5368,4060.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5369,4036.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5370,3822.05,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5371,3822.39,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5372,3822.31,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5373,3732.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5374,3763.41,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5375,3791.23,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5376,3783.17,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5377,3770.68,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5378,3749.67,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5379,3791.99,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5380,3746.01,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5381,3756.78,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5382,3776.46,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5383,3756.77,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5384,3749.33,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5385,3725.35,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5386,3737.51,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5387,3706.31,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5388,3735.33,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5389,3736.8,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5390,3777.3,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5391,3787.1,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5392,3769.31,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5393,3779.99,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5394,3770.19,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5395,3835.06,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5396,3843.93,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5397,3833.3,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5398,3818.63,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5399,3829.79,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5400,3801.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5401,3781.32,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5402,3759.95,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5403,3727.02,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5404,3751.41,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5405,3754.55,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5406,3764.2,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5407,3766.36,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5408,3712.87,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5409,3737.05,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5410,3755.23,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5411,3764.78,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5412,3755.97,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5413,3799.22,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5414,3767.58,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5415,3774.82,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5416,3812.1,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5417,3810.01,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5418,3810.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5419,3758.12,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5420,3761.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5421,3738.55,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5422,3746.18,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5423,3725.44,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5424,3742.78,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5425,3743.93,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5426,3729.05,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5427,3745.22,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5428,3726.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5429,3746.45,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
5430,3747.74,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
